timestamp,zone_id,building_id,floor,area_name,energy_kwh,energy_cost_usd,energy_anomaly_score,asset_id,asset_type,asset_health_score,asset_failure_risk_pct,room_id,current_occupancy,capacity,occupancy_pct,security_event_count,security_risk_level,combined_priority_score,primary_category,priority,recommended_action,annual_savings_usd
2026-03-05 03:15,ZONE-B1-F5,B1,5,Open Workspace,37.55,5.26,0.16,WATE-B15219,Water Pump,81.5,18.5,R-B1510,7,15,46.7,2,Low,48.0,MAINTENANCE,Medium,Calibrate pressure sensor telemetry on Pump #04,1081.87
2026-03-05 03:40,ZONE-B2-F1,B2,1,Conference Hall,29.19,4.09,0.14,HVAC-B21220,HVAC Unit,85.4,14.6,R-B2111,6,30,20.0,0,Medium,41.5,SECURITY,Medium,Re-issue temporary visitor clearance passes,0.0
2026-03-05 04:05,ZONE-B3-F2,B3,2,Server Room,161.1,22.55,0.92,CHIL-B32221,Chiller,79.0,21.0,R-B3212,10,15,66.7,0,Low,76.3,ENERGY,High,Implement automated LED dimming schedule,1897.48
2026-03-05 04:30,ZONE-B1-F3,B1,3,Cafeteria,34.35,4.81,0.11,AHU-B13222,AHU,77.3,22.7,R-B1313,15,30,50.0,2,Low,41.0,SECURITY,Low,Lock down restricted laboratory entry door,0.0
2026-03-05 04:55,ZONE-B2-F4,B2,4,Research Wing,26.68,3.74,0.13,GENE-B24223,Generator,82.3,17.7,R-B2414,6,15,40.0,2,Low,21.2,MAINTENANCE,Medium,Inspect compressor vibration isolators immediately,1956.08
2026-03-05 05:20,ZONE-B3-F5,B3,5,Executive Suite,35.54,4.98,0.22,WATE-B35224,Water Pump,89.5,10.5,R-B3515,3,15,20.0,1,Low,37.1,MAINTENANCE,Low,Inspect compressor vibration isolators immediately,2598.54
2026-03-05 05:45,ZONE-B1-F1,B1,1,Engineering Lab,64.61,9.05,0.13,HVAC-B11225,HVAC Unit,94.5,5.5,R-B1101,4,15,26.7,0,Medium,26.8,ENERGY,Low,Optimize ventilation fan speeds during lunch breaks,4117.76
2026-03-05 06:10,ZONE-B2-F2,B2,2,Open Workspace,40.8,5.71,0.23,CHIL-B22226,Chiller,74.4,25.6,R-B2202,4,15,26.7,2,Low,33.3,OCCUPANCY,Medium,Enable floating desk booking policy for underutilized zones,0.0
2026-03-05 06:35,ZONE-B3-F3,B3,3,Conference Hall,33.77,4.73,0.09,AHU-B33227,AHU,93.1,6.9,R-B3303,9,30,30.0,3,Low,26.7,MAINTENANCE,Medium,Replace worn HVAC air filter cartridges,1186.98
2026-03-05 07:00,ZONE-B1-F4,B1,4,Server Room,63.95,8.95,0.2,GENE-B14228,Generator,73.9,26.1,R-B1404,14,15,93.3,1,Low,74.6,OCCUPANCY,Medium,Stagger cafeteria lunch shifts to prevent density spikes,0.0
2026-03-05 07:25,ZONE-B2-F5,B2,5,Cafeteria,34.9,4.89,0.24,WATE-B25229,Water Pump,83.5,16.5,R-B2505,20,30,66.7,3,Low,45.5,OCCUPANCY,Medium,Enable floating desk booking policy for underutilized zones,0.0
2026-03-05 07:50,ZONE-B3-F1,B3,1,Research Wing,41.19,5.77,0.26,HVAC-B31230,HVAC Unit,38.0,62.0,R-B3106,4,15,26.7,1,Medium,78.9,MAINTENANCE,High,Schedule emergency bearing lubrication on Chiller #02,3035.07
2026-03-05 08:15,ZONE-B1-F2,B1,2,Executive Suite,57.26,8.02,0.06,CHIL-B12231,Chiller,78.9,21.1,R-B1207,0,15,0.0,1,Low,35.6,ENERGY,Medium,Optimize ventilation fan speeds during lunch breaks,3041.21
2026-03-05 08:40,ZONE-B2-F3,B2,3,Engineering Lab,42.87,6.0,0.1,AHU-B23232,AHU,75.4,24.6,R-B2308,4,15,26.7,0,Low,32.6,ENERGY,Low,Adjust HVAC setpoints by +2°C during non-peak hours,898.19
2026-03-05 09:05,ZONE-B3-F4,B3,4,Open Workspace,63.61,8.91,0.31,GENE-B34233,Generator,91.5,8.5,R-B3409,6,15,40.0,2,Low,37.5,OCCUPANCY,Medium,Enable floating desk booking policy for underutilized zones,0.0
2026-03-05 09:30,ZONE-B1-F5,B1,5,Conference Hall,34.22,4.79,0.01,WATE-B15234,Water Pump,96.3,3.7,R-B1510,0,30,0.0,2,Low,36.9,OCCUPANCY,Low,Reallocate team meetings from overcrowded Conference Hall,0.0
2026-03-05 09:55,ZONE-B2-F1,B2,1,Server Room,25.39,3.55,0.04,HVAC-B21235,HVAC Unit,85.9,14.1,R-B2111,10,15,66.7,2,Medium,36.1,OCCUPANCY,Low,Reallocate team meetings from overcrowded Conference Hall,0.0
2026-03-05 10:20,ZONE-B3-F2,B3,2,Cafeteria,36.14,5.06,0.23,CHIL-B32236,Chiller,84.1,15.9,R-B3212,8,30,26.7,1,Low,39.0,ENERGY,Low,Optimize ventilation fan speeds during lunch breaks,3894.23
2026-03-05 10:45,ZONE-B1-F3,B1,3,Research Wing,64.42,9.02,0.13,AHU-B13237,AHU,74.6,25.4,R-B1313,2,15,13.3,2,Low,48.0,OCCUPANCY,Low,Consolidate open desks on Floor 3 to reduce thermal load,0.0
2026-03-05 11:10,ZONE-B2-F4,B2,4,Executive Suite,152.71,21.38,0.92,GENE-B24238,Generator,76.7,23.3,R-B2414,8,15,53.3,2,Low,73.5,ENERGY,High,Inspect chilled water flow valves for leakage,2804.44
2026-03-05 11:35,ZONE-B3-F5,B3,5,Engineering Lab,32.89,4.6,0.07,WATE-B35239,Water Pump,86.6,13.4,R-B3515,2,15,13.3,3,Low,52.8,MAINTENANCE,Low,Inspect compressor vibration isolators immediately,2058.13
2026-03-05 12:00,ZONE-B1-F1,B1,1,Open Workspace,68.99,9.66,0.31,HVAC-B11240,HVAC Unit,80.9,19.1,R-B1101,4,15,26.7,0,Medium,43.8,MAINTENANCE,Medium,Replace worn HVAC air filter cartridges,2343.42
2026-03-05 12:25,ZONE-B2-F2,B2,2,Conference Hall,53.18,7.45,0.22,CHIL-B22241,Chiller,81.0,19.0,R-B2202,15,30,50.0,0,Low,29.9,SECURITY,Medium,Re-issue temporary visitor clearance passes,0.0
2026-03-05 12:50,ZONE-B3-F3,B3,3,Server Room,32.61,4.57,0.08,AHU-B33242,AHU,91.9,8.1,R-B3303,3,15,20.0,2,Low,46.9,ENERGY,Medium,Inspect chilled water flow valves for leakage,2543.8
2026-03-05 13:15,ZONE-B1-F4,B1,4,Cafeteria,35.47,4.97,0.04,GENE-B14243,Generator,75.8,24.2,R-B1404,19,30,63.3,2,Low,53.5,ENERGY,Medium,Adjust HVAC setpoints by +2°C during non-peak hours,3848.05
2026-03-05 13:40,ZONE-B2-F5,B2,5,Research Wing,47.12,6.6,0.3,WATE-B25244,Water Pump,78.6,21.4,R-B2505,6,15,40.0,1,Low,52.7,OCCUPANCY,Medium,Stagger cafeteria lunch shifts to prevent density spikes,0.0
2026-03-05 14:05,ZONE-B3-F1,B3,1,Executive Suite,46.0,6.44,0.0,HVAC-B31245,HVAC Unit,87.0,13.0,R-B3106,6,15,40.0,2,Medium,21.4,MAINTENANCE,Medium,Replace worn HVAC air filter cartridges,1100.04
2026-03-05 14:30,ZONE-B1-F2,B1,2,Engineering Lab,52.08,7.29,0.26,CHIL-B12246,Chiller,81.0,19.0,R-B1207,2,15,13.3,3,Low,49.6,MAINTENANCE,Medium,Calibrate pressure sensor telemetry on Pump #04,1808.64
2026-03-05 14:55,ZONE-B2-F3,B2,3,Open Workspace,40.28,5.64,0.06,AHU-B23247,AHU,96.9,3.1,R-B2308,14,15,93.3,0,Low,72.0,OCCUPANCY,Medium,Consolidate open desks on Floor 3 to reduce thermal load,0.0
2026-03-05 15:20,ZONE-B3-F4,B3,4,Conference Hall,31.9,4.47,0.11,GENE-B34248,Generator,91.3,8.7,R-B3409,7,30,23.3,3,Critical,80.0,SECURITY,Critical,Re-issue temporary visitor clearance passes,0.0
2026-03-05 15:45,ZONE-B1-F5,B1,5,Server Room,47.25,6.62,0.13,WATE-B15249,Water Pump,94.2,5.8,R-B1510,0,15,0.0,2,Low,51.9,OCCUPANCY,Medium,Reallocate team meetings from overcrowded Conference Hall,0.0
2026-03-05 16:10,ZONE-B2-F1,B2,1,Cafeteria,43.39,6.07,0.3,HVAC-B21250,HVAC Unit,92.4,7.6,R-B2111,17,30,56.7,3,Medium,50.5,ENERGY,Medium,Inspect chilled water flow valves for leakage,3000.85
2026-03-05 16:35,ZONE-B3-F2,B3,2,Research Wing,39.6,5.54,0.05,CHIL-B32251,Chiller,75.2,24.8,R-B3212,0,15,0.0,2,Low,53.3,MAINTENANCE,Medium,Replace worn HVAC air filter cartridges,535.26
2026-03-05 17:00,ZONE-B1-F3,B1,3,Executive Suite,39.03,5.46,0.04,AHU-B13252,AHU,75.4,24.6,R-B1313,10,15,66.7,2,Low,44.5,MAINTENANCE,Low,Inspect compressor vibration isolators immediately,3433.04
2026-03-05 17:25,ZONE-B2-F4,B2,4,Engineering Lab,30.82,4.31,0.22,GENE-B24253,Generator,52.4,47.6,R-B2414,9,15,60.0,3,Low,68.0,MAINTENANCE,Medium,Inspect compressor vibration isolators immediately,4216.89
2026-03-05 17:50,ZONE-B3-F5,B3,5,Open Workspace,40.58,5.68,0.1,WATE-B35254,Water Pump,73.3,26.7,R-B3515,4,15,26.7,0,Low,29.9,ENERGY,Medium,Implement automated LED dimming schedule,2812.07
2026-03-05 18:15,ZONE-B1-F1,B1,1,Conference Hall,65.6,9.18,0.92,HVAC-B11255,HVAC Unit,94.2,5.8,R-B1101,19,30,63.3,2,Medium,72.3,ENERGY,Medium,Implement automated LED dimming schedule,647.53
2026-03-05 18:40,ZONE-B2-F2,B2,2,Server Room,52.35,7.33,0.15,CHIL-B22256,Chiller,75.2,24.8,R-B2202,10,15,66.7,2,Low,53.3,MAINTENANCE,Medium,Calibrate pressure sensor telemetry on Pump #04,2530.17
2026-03-05 19:05,ZONE-B3-F3,B3,3,Cafeteria,68.14,9.54,0.08,AHU-B33257,AHU,95.7,4.3,R-B3303,20,30,66.7,1,Low,28.1,ENERGY,Low,Implement automated LED dimming schedule,1508.87
2026-03-05 19:30,ZONE-B1-F4,B1,4,Research Wing,69.97,9.8,0.01,GENE-B14258,Generator,90.0,10.0,R-B1404,9,15,60.0,1,Low,20.8,OCCUPANCY,Low,Enable floating desk booking policy for underutilized zones,0.0
2026-03-05 19:55,ZONE-B2-F5,B2,5,Executive Suite,33.11,4.64,0.29,WATE-B25259,Water Pump,73.2,26.8,R-B2505,6,15,40.0,0,Low,54.5,MAINTENANCE,Low,Inspect compressor vibration isolators immediately,1968.81
2026-03-05 20:20,ZONE-B3-F1,B3,1,Engineering Lab,37.49,5.25,0.04,HVAC-B31260,HVAC Unit,76.4,23.6,R-B3106,1,15,6.7,3,Medium,25.8,SECURITY,Low,Flag unverified badge ID attempt for security audit,0.0
2026-03-05 20:45,ZONE-B1-F2,B1,2,Open Workspace,51.23,7.17,0.23,CHIL-B12261,Chiller,82.8,17.2,R-B1207,0,15,0.0,0,Low,37.5,MAINTENANCE,Low,Schedule emergency bearing lubrication on Chiller #02,3143.92
2026-03-05 21:10,ZONE-B2-F3,B2,3,Conference Hall,47.94,6.71,0.28,AHU-B23262,AHU,77.9,22.1,R-B2308,19,30,63.3,3,Low,51.8,OCCUPANCY,Medium,Stagger cafeteria lunch shifts to prevent density spikes,0.0
2026-03-05 21:35,ZONE-B3-F4,B3,4,Server Room,48.64,6.81,0.03,GENE-B34263,Generator,82.0,18.0,R-B3409,8,15,53.3,2,Low,32.4,SECURITY,Medium,Lock down restricted laboratory entry door,0.0
2026-03-05 22:00,ZONE-B1-F5,B1,5,Cafeteria,48.28,6.76,0.28,WATE-B15264,Water Pump,81.0,19.0,R-B1510,5,30,16.7,1,Low,29.0,OCCUPANCY,Medium,Reallocate team meetings from overcrowded Conference Hall,0.0
2026-03-05 22:25,ZONE-B2-F1,B2,1,Research Wing,46.51,6.51,0.08,HVAC-B21265,HVAC Unit,81.3,18.7,R-B2111,1,15,6.7,3,Medium,54.7,ENERGY,Low,Optimize ventilation fan speeds during lunch breaks,4226.65
2026-03-05 22:50,ZONE-B3-F2,B3,2,Executive Suite,27.1,3.79,0.22,CHIL-B32266,Chiller,87.0,13.0,R-B3212,14,15,93.3,2,Low,69.3,OCCUPANCY,Medium,Consolidate open desks on Floor 3 to reduce thermal load,0.0
2026-03-05 23:15,ZONE-B1-F3,B1,3,Engineering Lab,46.12,6.46,0.1,AHU-B13267,AHU,77.5,22.5,R-B1313,8,15,53.3,3,Low,35.6,OCCUPANCY,Low,Reallocate team meetings from overcrowded Conference Hall,0.0
2026-03-05 23:40,ZONE-B2-F4,B2,4,Open Workspace,60.73,8.5,0.25,GENE-B24268,Generator,85.1,14.9,R-B2414,9,15,60.0,0,Low,28.5,MAINTENANCE,Medium,Schedule emergency bearing lubrication on Chiller #02,1332.34
2026-03-06 00:05,ZONE-B3-F5,B3,5,Conference Hall,56.99,7.98,0.25,WATE-B35269,Water Pump,87.0,13.0,R-B3515,7,30,23.3,3,Low,54.3,SECURITY,Medium,Lock down restricted laboratory entry door,0.0
2026-03-06 00:30,ZONE-B1-F1,B1,1,Server Room,30.91,4.33,0.17,HVAC-B11270,HVAC Unit,74.4,25.6,R-B1101,7,15,46.7,1,Medium,29.7,MAINTENANCE,Medium,Schedule emergency bearing lubrication on Chiller #02,2251.05
2026-03-06 00:55,ZONE-B2-F2,B2,2,Cafeteria,61.83,8.66,0.03,CHIL-B22271,Chiller,94.7,5.3,R-B2202,7,30,23.3,3,Low,27.7,MAINTENANCE,Low,Calibrate pressure sensor telemetry on Pump #04,3516.0
2026-03-06 01:20,ZONE-B3-F3,B3,3,Research Wing,120.48,16.87,0.92,AHU-B33272,AHU,90.2,9.8,R-B3303,1,15,6.7,0,Low,70.2,ENERGY,High,Optimize ventilation fan speeds during lunch breaks,3739.21
2026-03-06 01:45,ZONE-B1-F4,B1,4,Executive Suite,36.51,5.11,0.33,GENE-B14273,Generator,74.9,25.1,R-B1404,7,15,46.7,1,Low,45.7,OCCUPANCY,Medium,Reallocate team meetings from overcrowded Conference Hall,0.0
2026-03-06 02:10,ZONE-B2-F5,B2,5,Engineering Lab,49.37,6.91,0.19,WATE-B25274,Water Pump,78.3,21.7,R-B2505,2,15,13.3,0,Low,29.9,ENERGY,Low,Implement automated LED dimming schedule,1110.22
2026-03-06 02:35,ZONE-B3-F1,B3,1,Open Workspace,43.5,6.09,0.27,HVAC-B31275,HVAC Unit,78.1,21.9,R-B3106,7,15,46.7,1,Medium,25.6,OCCUPANCY,Low,Consolidate open desks on Floor 3 to reduce thermal load,0.0
2026-03-06 03:00,ZONE-B1-F2,B1,2,Conference Hall,37.67,5.27,0.22,CHIL-B12276,Chiller,35.8,64.2,R-B1207,17,30,56.7,3,Low,76.0,MAINTENANCE,High,Replace worn HVAC air filter cartridges,1254.41
2026-03-06 03:25,ZONE-B2-F3,B2,3,Server Room,28.73,4.02,0.03,AHU-B23277,AHU,86.0,14.0,R-B2308,5,15,33.3,3,Low,24.1,OCCUPANCY,Medium,Stagger cafeteria lunch shifts to prevent density spikes,0.0
2026-03-06 03:50,ZONE-B3-F4,B3,4,Cafeteria,32.54,4.56,0.17,GENE-B34278,Generator,90.2,9.8,R-B3409,11,30,36.7,3,Low,49.4,OCCUPANCY,Low,Enable floating desk booking policy for underutilized zones,0.0
2026-03-06 04:15,ZONE-B1-F5,B1,5,Research Wing,52.73,7.38,0.09,WATE-B15279,Water Pump,75.3,24.7,R-B1510,9,15,60.0,12,High,79.6,SECURITY,High,Lock down restricted laboratory entry door,0.0
2026-03-06 04:40,ZONE-B2-F1,B2,1,Executive Suite,28.2,3.95,0.22,HVAC-B21280,HVAC Unit,89.6,10.4,R-B2111,2,15,13.3,3,Medium,52.4,MAINTENANCE,Medium,Replace worn HVAC air filter cartridges,1873.74
2026-03-06 05:05,ZONE-B3-F2,B3,2,Engineering Lab,65.24,9.13,0.14,CHIL-B32281,Chiller,83.6,16.4,R-B3212,8,15,53.3,1,Low,37.5,MAINTENANCE,Medium,Calibrate pressure sensor telemetry on Pump #04,1904.08
2026-03-06 05:30,ZONE-B1-F3,B1,3,Open Workspace,38.43,5.38,0.33,AHU-B13282,AHU,76.0,24.0,R-B1313,2,15,13.3,2,Low,26.9,OCCUPANCY,Medium,Enable floating desk booking policy for underutilized zones,0.0
2026-03-06 05:55,ZONE-B2-F4,B2,4,Conference Hall,25.25,3.54,0.15,GENE-B24283,Generator,81.7,18.3,R-B2414,4,30,13.3,2,Low,28.5,SECURITY,Low,Lock down restricted laboratory entry door,0.0
2026-03-06 06:20,ZONE-B3-F5,B3,5,Server Room,61.81,8.65,0.01,WATE-B35284,Water Pump,85.0,15.0,R-B3515,6,15,40.0,0,Low,52.9,MAINTENANCE,Medium,Schedule emergency bearing lubrication on Chiller #02,920.86
2026-03-06 06:45,ZONE-B1-F1,B1,1,Cafeteria,33.27,4.66,0.05,HVAC-B11285,HVAC Unit,95.3,4.7,R-B1101,28,30,93.3,3,Medium,77.2,OCCUPANCY,Medium,Stagger cafeteria lunch shifts to prevent density spikes,0.0
2026-03-06 07:10,ZONE-B2-F2,B2,2,Research Wing,35.41,4.96,0.17,CHIL-B22286,Chiller,91.7,8.3,R-B2202,0,15,0.0,2,Low,42.4,ENERGY,Medium,Adjust HVAC setpoints by +2°C during non-peak hours,1333.39
2026-03-06 07:35,ZONE-B3-F3,B3,3,Executive Suite,27.24,3.81,0.11,AHU-B33287,AHU,87.7,12.3,R-B3303,7,15,46.7,2,Low,47.9,ENERGY,Low,Implement automated LED dimming schedule,1715.81
2026-03-06 08:00,ZONE-B1-F4,B1,4,Engineering Lab,26.32,3.68,0.12,GENE-B14288,Generator,74.4,25.6,R-B1404,2,15,13.3,0,Low,50.9,ENERGY,Low,Adjust HVAC setpoints by +2°C during non-peak hours,3273.07
2026-03-06 08:25,ZONE-B2-F5,B2,5,Open Workspace,91.76,12.85,0.92,WATE-B25289,Water Pump,87.5,12.5,R-B2505,7,15,46.7,0,Low,70.1,ENERGY,Medium,Optimize ventilation fan speeds during lunch breaks,965.72
2026-03-06 08:50,ZONE-B3-F1,B3,1,Conference Hall,45.99,6.44,0.06,HVAC-B31290,HVAC Unit,94.4,5.6,R-B3106,2,30,6.7,0,Medium,24.3,OCCUPANCY,Medium,Consolidate open desks on Floor 3 to reduce thermal load,0.0
2026-03-06 09:15,ZONE-B1-F2,B1,2,Server Room,44.95,6.29,0.05,CHIL-B12291,Chiller,92.0,8.0,R-B1207,10,15,66.7,2,Low,52.1,OCCUPANCY,Medium,Reallocate team meetings from overcrowded Conference Hall,0.0
2026-03-06 09:40,ZONE-B2-F3,B2,3,Cafeteria,66.66,9.33,0.24,AHU-B23292,AHU,80.6,19.4,R-B2308,11,30,36.7,1,Low,36.9,OCCUPANCY,Low,Stagger cafeteria lunch shifts to prevent density spikes,0.0
2026-03-06 10:05,ZONE-B3-F4,B3,4,Research Wing,48.5,6.79,0.23,GENE-B34293,Generator,75.1,24.9,R-B3409,0,15,0.0,0,Low,42.6,ENERGY,Medium,Adjust HVAC setpoints by +2°C during non-peak hours,800.49
2026-03-06 10:30,ZONE-B1-F5,B1,5,Executive Suite,66.38,9.29,0.34,WATE-B15294,Water Pump,94.6,5.4,R-B1510,6,15,40.0,3,Low,25.2,MAINTENANCE,Medium,Replace worn HVAC air filter cartridges,3415.43
2026-03-06 10:55,ZONE-B2-F1,B2,1,Engineering Lab,35.81,5.01,0.17,HVAC-B21295,HVAC Unit,77.8,22.2,R-B2111,5,15,33.3,2,Medium,51.6,OCCUPANCY,Medium,Reallocate team meetings from overcrowded Conference Hall,0.0
2026-03-06 11:20,ZONE-B3-F2,B3,2,Open Workspace,63.14,8.84,0.06,CHIL-B32296,Chiller,82.1,17.9,R-B3212,0,15,0.0,2,Low,48.2,SECURITY,Medium,Flag unverified badge ID attempt for security audit,0.0
2026-03-06 11:45,ZONE-B1-F3,B1,3,Conference Hall,54.73,7.66,0.15,AHU-B13297,AHU,87.6,12.4,R-B1313,6,30,20.0,0,Low,31.1,OCCUPANCY,Low,Reallocate team meetings from overcrowded Conference Hall,0.0
2026-03-06 12:10,ZONE-B2-F4,B2,4,Server Room,65.16,9.12,0.05,GENE-B24298,Generator,95.0,5.0,R-B2414,5,15,33.3,0,Low,41.2,SECURITY,Medium,Lock down restricted laboratory entry door,0.0
2026-03-06 12:35,ZONE-B3-F5,B3,5,Cafeteria,54.94,7.69,0.29,WATE-B35299,Water Pump,48.4,51.6,R-B3515,14,30,46.7,1,Low,80.6,MAINTENANCE,Medium,Inspect compressor vibration isolators immediately,4243.16
2026-03-06 13:00,ZONE-B1-F1,B1,1,Research Wing,39.21,5.49,0.12,HVAC-B11300,HVAC Unit,78.6,21.4,R-B1101,1,15,6.7,3,Medium,22.8,SECURITY,Medium,Review CCTV footage at Server Room entry point,0.0
2026-03-06 13:25,ZONE-B2-F2,B2,2,Executive Suite,63.74,8.92,0.22,CHIL-B22301,Chiller,80.3,19.7,R-B2202,0,15,0.0,0,Low,46.1,ENERGY,Medium,Implement automated LED dimming schedule,4181.75
2026-03-06 13:50,ZONE-B3-F3,B3,3,Engineering Lab,39.63,5.55,0.17,AHU-B33302,AHU,77.7,22.3,R-B3303,0,15,0.0,0,Low,50.4,MAINTENANCE,Medium,Calibrate pressure sensor telemetry on Pump #04,715.5
2026-03-06 14:15,ZONE-B1-F4,B1,4,Open Workspace,41.89,5.86,0.03,GENE-B14303,Generator,77.2,22.8,R-B1404,10,15,66.7,0,Low,38.1,ENERGY,Low,Implement automated LED dimming schedule,3701.36
2026-03-06 14:40,ZONE-B2-F5,B2,5,Conference Hall,63.22,8.85,0.0,WATE-B25304,Water Pump,93.5,6.5,R-B2505,28,30,93.3,3,Low,66.7,OCCUPANCY,Medium,Enable floating desk booking policy for underutilized zones,0.0
2026-03-06 15:05,ZONE-B3-F1,B3,1,Server Room,62.35,8.73,0.02,HVAC-B31305,HVAC Unit,75.4,24.6,R-B3106,3,15,20.0,0,Medium,54.2,MAINTENANCE,Medium,Inspect compressor vibration isolators immediately,592.79
2026-03-06 15:30,ZONE-B1-F2,B1,2,Cafeteria,96.97,13.58,0.92,CHIL-B12306,Chiller,96.8,3.2,R-B1207,17,30,56.7,1,Low,73.0,ENERGY,Medium,Implement automated LED dimming schedule,3264.66
2026-03-06 15:55,ZONE-B2-F3,B2,3,Research Wing,38.77,5.43,0.04,AHU-B23307,AHU,77.4,22.6,R-B2308,3,15,20.0,0,Low,34.6,MAINTENANCE,Medium,Calibrate pressure sensor telemetry on Pump #04,2132.62
2026-03-06 16:20,ZONE-B3-F4,B3,4,Executive Suite,64.19,8.99,0.16,GENE-B34308,Generator,74.6,25.4,R-B3409,4,15,26.7,3,Low,54.7,ENERGY,Low,Inspect chilled water flow valves for leakage,4193.51
2026-03-06 16:45,ZONE-B1-F5,B1,5,Engineering Lab,36.64,5.13,0.3,WATE-B15309,Water Pump,85.8,14.2,R-B1510,0,15,0.0,2,Low,22.4,MAINTENANCE,Low,Replace worn HVAC air filter cartridges,3813.98
2026-03-06 17:10,ZONE-B2-F1,B2,1,Open Workspace,31.01,4.34,0.03,HVAC-B21310,HVAC Unit,84.7,15.3,R-B2111,8,15,53.3,11,Critical,88.2,SECURITY,Critical,Lock down restricted laboratory entry door,0.0
2026-03-06 17:35,ZONE-B3-F2,B3,2,Conference Hall,64.17,8.98,0.24,CHIL-B32311,Chiller,75.2,24.8,R-B3212,7,30,23.3,1,Low,24.8,ENERGY,Medium,Implement automated LED dimming schedule,2051.01
2026-03-06 18:00,ZONE-B1-F3,B1,3,Server Room,25.88,3.62,0.22,AHU-B13312,AHU,84.6,15.4,R-B1313,8,15,53.3,2,Low,51.5,MAINTENANCE,Low,Schedule emergency bearing lubrication on Chiller #02,1473.04
2026-03-06 18:25,ZONE-B2-F4,B2,4,Cafeteria,45.21,6.33,0.33,GENE-B24313,Generator,92.2,7.8,R-B2414,17,30,56.7,1,Low,29.5,SECURITY,Low,Flag unverified badge ID attempt for security audit,0.0
2026-03-06 18:50,ZONE-B3-F5,B3,5,Research Wing,29.19,4.09,0.27,WATE-B35314,Water Pump,84.8,15.2,R-B3515,0,15,0.0,1,Low,43.2,SECURITY,Low,Re-issue temporary visitor clearance passes,0.0
2026-03-06 19:15,ZONE-B1-F1,B1,1,Executive Suite,36.36,5.09,0.21,HVAC-B11315,HVAC Unit,95.3,4.7,R-B1101,9,15,60.0,3,Medium,36.0,MAINTENANCE,Medium,Schedule emergency bearing lubrication on Chiller #02,4248.37
2026-03-06 19:40,ZONE-B2-F2,B2,2,Engineering Lab,49.43,6.92,0.25,CHIL-B22316,Chiller,83.6,16.4,R-B2202,0,15,0.0,3,Low,44.2,SECURITY,Medium,Re-issue temporary visitor clearance passes,0.0
2026-03-06 20:05,ZONE-B3-F3,B3,3,Open Workspace,50.49,7.07,0.31,AHU-B33317,AHU,76.6,23.4,R-B3303,8,15,53.3,1,Low,47.0,ENERGY,Medium,Implement automated LED dimming schedule,3953.4
2026-03-06 20:30,ZONE-B1-F4,B1,4,Conference Hall,30.24,4.23,0.2,GENE-B14318,Generator,77.2,22.8,R-B1404,13,30,43.3,2,Low,20.1,OCCUPANCY,Low,Stagger cafeteria lunch shifts to prevent density spikes,0.0
2026-03-06 20:55,ZONE-B2-F5,B2,5,Server Room,48.74,6.82,0.0,WATE-B25319,Water Pump,80.7,19.3,R-B2505,0,15,0.0,1,Low,48.3,ENERGY,Low,Inspect chilled water flow valves for leakage,3295.55
2026-03-06 21:20,ZONE-B3-F1,B3,1,Cafeteria,65.65,9.19,0.15,HVAC-B31320,HVAC Unit,86.1,13.9,R-B3106,5,30,16.7,1,Medium,27.9,SECURITY,Medium,Re-issue temporary visitor clearance passes,0.0
2026-03-06 21:45,ZONE-B1-F2,B1,2,Research Wing,38.42,5.38,0.1,CHIL-B12321,Chiller,73.3,26.7,R-B1207,3,15,20.0,3,Low,40.9,ENERGY,Low,Implement automated LED dimming schedule,844.87
2026-03-06 22:10,ZONE-B2-F3,B2,3,Executive Suite,36.88,5.16,0.03,AHU-B23322,AHU,35.8,64.2,R-B2308,6,15,40.0,2,Low,82.7,MAINTENANCE,High,Schedule emergency bearing lubrication on Chiller #02,3663.09
2026-03-06 22:35,ZONE-B3-F4,B3,4,Engineering Lab,149.37,20.91,0.92,GENE-B34323,Generator,91.6,8.4,R-B3409,14,15,93.3,3,Low,94.6,CROSS_DOMAIN,Critical,Priority Action: Restrict off-hours entry to Server Zone with elevated temperature,1929.14
2026-03-06 23:00,ZONE-B1-F5,B1,5,Open Workspace,62.99,8.82,0.32,WATE-B15324,Water Pump,76.7,23.3,R-B1510,2,15,13.3,2,Low,20.4,MAINTENANCE,Low,Replace worn HVAC air filter cartridges,1521.47
2026-03-06 23:25,ZONE-B2-F1,B2,1,Conference Hall,56.72,7.94,0.33,HVAC-B21325,HVAC Unit,74.1,25.9,R-B2111,20,30,66.7,2,Medium,27.6,ENERGY,Medium,Inspect chilled water flow valves for leakage,1607.89
2026-03-06 23:50,ZONE-B3-F2,B3,2,Server Room,39.79,5.57,0.25,CHIL-B32326,Chiller,96.9,3.1,R-B3212,2,15,13.3,1,Low,49.6,SECURITY,Low,Review CCTV footage at Server Room entry point,0.0
2026-03-07 00:15,ZONE-B1-F3,B1,3,Cafeteria,66.89,9.36,0.02,AHU-B13327,AHU,83.9,16.1,R-B1313,2,30,6.7,0,Low,27.6,ENERGY,Medium,Adjust HVAC setpoints by +2°C during non-peak hours,2461.7
2026-03-07 00:40,ZONE-B2-F4,B2,4,Research Wing,68.58,9.6,0.31,GENE-B24328,Generator,92.3,7.7,R-B2414,9,15,60.0,0,Low,40.1,OCCUPANCY,Low,Reallocate team meetings from overcrowded Conference Hall,0.0
